Termin,T_Mit_2m,Luftfeuchte,Niederschlag_Summe,T_Min_2m,T_Max_2m,Sonnenstunden
2017-03-08T00:00:00,4.8,77.6,7.4,0,8.1,4.3
2017-03-09T00:00:00,8.3,91.5,13.9,7,9.6,0.1
2017-03-10T00:00:00,4.8,70.6,0,-1.3,8.3,4.9
2017-03-11T00:00:00,3.4,71.1,0,-3.1,9.5,6.6
2017-03-12T00:00:00,4,66.3,0,0.3,9.1,9.7
2017-03-13T00:00:00,3.6,69.1,0,-1.6,10.3,9.3
2017-03-14T00:00:00,5.2,73.1,0,-1.6,11.5,4.1
2017-03-15T00:00:00,6.4,78.7,0,1,11.7,1.9
2017-03-16T00:00:00,6.3,72.2,0,-0.9,15.1,10.1
2017-03-17T00:00:00,9.6,66.3,1.7,-0.2,19.3,8.8
2017-03-18T00:00:00,8,79,4.1,6.6,8.8,0
2017-03-19T00:00:00,10.5,82,0.4,8.1,13.2,0
2017-03-20T00:00:00,9.7,80.4,0,6.6,13.9,3.4
2017-03-21T00:00:00,9.6,74,1.5,6.2,13.6,3
2017-03-22T00:00:00,6.3,91.6,1.8,4.6,7.8,0
2017-03-23T00:00:00,8.1,84.3,0,4.4,12.4,5.2
2017-03-24T00:00:00,6.6,86.5,0,3.5,9.4,0
2017-03-25T00:00:00,7.5,66.7,0,3.1,12.7,11.4
2017-03-26T00:00:00,6.4,60.4,0,0.3,11.5,10.6
2017-03-27T00:00:00,7.2,46.8,0,0.4,15.7,12.2
2017-03-28T00:00:00,8.6,54.8,0,-1.6,18.1,12
2017-03-29T00:00:00,11.7,60.8,0,5.3,18.3,9.8
2017-03-30T00:00:00,11.3,66.8,0,2.9,18.9,11
2017-03-31T00:00:00,12.8,62.8,0,4.4,23.2,11.7
2017-04-01T00:00:00,13.2,58.1,0,3.4,22,8.3
2017-04-02T00:00:00,13.1,65.8,0,6.8,19.3,9.7
2017-04-03T00:00:00,10.8,81.6,3.2,6.8,16.2,3
2017-04-04T00:00:00,7.4,85,0.5,2.6,13,3
2017-04-05T00:00:00,8.6,77.4,0.1,3.9,13,1.2
2017-04-06T00:00:00,6.1,61.9,0,1.7,8.6,3.8
2017-04-07T00:00:00,8.5,61.6,0,4.3,14.3,5
2017-04-08T00:00:00,10.6,67.5,0,4.1,17.9,11.6
2017-04-09T00:00:00,12,67.9,0,3.4,21.1,12.3
2017-04-10T00:00:00,14.7,57.5,0,5.3,23.3,10.8
2017-04-11T00:00:00,8.2,60.8,0,0.9,13,10.6
2017-04-12T00:00:00,9.8,59.1,0,0.3,18.1,8.1
2017-04-13T00:00:00,11,59.7,0,5.6,15,1.3
2017-04-14T00:00:00,8.8,66.5,0,4,13,0.7
2017-04-15T00:00:00,10.7,63.9,0.7,6.3,15.3,3.2
2017-04-16T00:00:00,6.4,75.6,1.9,4,9.1,0
2017-04-17T00:00:00,5,85.1,8.8,2.2,8.6,0.4
2017-04-18T00:00:00,1.7,87.8,5.6,0.1,6.4,3.1
2017-04-19T00:00:00,1.6,72.5,0.1,0,4.3,2.2
2017-04-20T00:00:00,1.5,64.3,0,-2.6,6.1,4.9
2017-04-21T00:00:00,5,59.4,0,-3.1,11.8,12.1
2017-04-22T00:00:00,6.3,70,3.2,2.3,11.8,0.6
2017-04-23T00:00:00,4.4,69.8,0,-2.3,8.6,4.8
2017-04-24T00:00:00,6.5,63.9,0.8,-3.7,15.9,13
2017-04-25T00:00:00,8.7,83.3,19.7,3.8,11.8,0.2
2017-04-26T00:00:00,3.3,91.5,11.2,1.6,4.8,0
2017-04-27T00:00:00,2.9,91.2,18.6,0.4,4.3,0
2017-04-28T00:00:00,2.7,91.8,8.2,0.2,5.2,0
2017-04-29T00:00:00,5.9,73.6,0,1.3,12.6,6.4
2017-04-30T00:00:00,8.7,64.6,0,1,14.9,13.7
2017-05-01T00:00:00,7,78.9,19.9,2,14.1,6
2017-05-02T00:00:00,8.7,73.7,0.1,4.1,14.9,7.2
2017-05-03T00:00:00,10.2,73.9,0,5.4,15.5,5.3
2017-05-04T00:00:00,9.6,83.3,0.8,4.9,14.6,4.2
2017-05-05T00:00:00,10.2,79.8,0.1,6.4,16.2,4.3
2017-05-06T00:00:00,13.3,67.6,0.1,5.5,20.2,11.2
2017-05-07T00:00:00,10.7,91,9.9,9.8,13.1,0
2017-05-08T00:00:00,9.6,91.8,10.7,6.5,11.8,0
2017-05-09T00:00:00,7.4,74.1,0,3.4,11.1,2.4
2017-05-10T00:00:00,8.6,69.9,0,0.2,16.8,14.1
2017-05-11T00:00:00,13.9,65,0.1,3.2,21.5,10.9
2017-05-12T00:00:00,15.9,64.5,0.2,11.4,21.9,10.4
2017-05-13T00:00:00,15.4,70.3,0,9.4,21.2,10
2017-05-14T00:00:00,14.7,79,23,9.2,20.2,5.4
2017-05-15T00:00:00,13.5,84,3.5,8.3,18,7.5
2017-05-16T00:00:00,14.5,72.9,0,6.8,21.7,13.5
2017-05-17T00:00:00,16.6,65.5,0,7.9,23.4,14.5
2017-05-18T00:00:00,18.7,65.4,0,8.8,27.1,12.3
2017-05-19T00:00:00,15.3,77.5,0.9,7.2,24.7,8
2017-05-20T00:00:00,11.5,65.8,0,4.2,17.3,10.1
2017-05-21T00:00:00,12.8,68.8,0,5.7,18,7.4
2017-05-22T00:00:00,15.2,68.7,0,7.9,22.2,13.1
2017-05-23T00:00:00,17,65.3,0,8.3,24.1,10.6
2017-05-24T00:00:00,15.7,63.8,0,10.5,17.9,2.3
2017-05-25T00:00:00,13.8,68.8,0,7.5,19.4,7.7
2017-05-26T00:00:00,15.3,65,0,5.9,22.7,14.9
2017-05-27T00:00:00,17.6,63.5,0,8,24.9,15
2017-05-28T00:00:00,18.8,60.3,0,9,27.4,14.7
2017-05-29T00:00:00,20.9,59.2,0,10.1,29.7,12.7
2017-05-30T00:00:00,21.8,63.6,6.3,16.1,28.7,12.2
2017-05-31T00:00:00,20.2,69.5,0,15.7,25.3,10
2017-06-01T00:00:00,19.5,61.1,0,13.4,25.9,10.7
2017-06-02T00:00:00,19.3,69.8,0,11.7,26.5,11.8
2017-06-03T00:00:00,20.5,68.3,4.2,12.5,27.8,13.8
2017-06-04T00:00:00,16,84.4,0.1,10,19.1,3.3
2017-06-05T00:00:00,15.2,84.8,2.2,9.6,21.3,2.5
2017-06-06T00:00:00,13.4,90.1,6.9,8,16.9,0.3
2017-06-07T00:00:00,10.6,76.3,0.3,5.2,15,7.9
2017-06-08T00:00:00,13.4,65.3,0,3.7,22.2,15.2
2017-06-09T00:00:00,16.7,71.4,6.5,7.2,24.9,9.1
2017-06-10T00:00:00,16,70.8,0,10.1,22,13.3
2017-06-11T00:00:00,18.5,62.5,0,8,26.3,14.8
2017-06-12T00:00:00,20.5,64.2,0,11.4,26.5,7.9
2017-06-13T00:00:00,17.8,59.4,0,11.8,24.1,11.9
2017-06-14T00:00:00,18.2,61.4,0,11,24.7,15
2017-06-15T00:00:00,20.8,63.7,3.8,9.6,28.9,12.8
2017-06-16T00:00:00,19,61.5,0,11.7,23.7,8.5
2017-06-17T00:00:00,15.6,62.3,0,10.2,20.4,10.7
2017-06-18T00:00:00,16.3,64.3,0,7.4,22.9,13.3
2017-06-19T00:00:00,19.7,56.5,0,10.1,28.2,15.3
2017-06-20T00:00:00,22.8,64.5,0.3,12.6,30.6,11.4
2017-06-21T00:00:00,23.4,64.7,0,14.9,30.9,12
2017-06-22T00:00:00,23.9,60.3,4.9,14,31.3,12.3
2017-06-23T00:00:00,23.9,61.7,0,15.4,29.6,11.6
2017-06-24T00:00:00,21.2,65.4,0,14.4,26.7,7.7
2017-06-25T00:00:00,18,76.8,1,12.3,22.8,2.8
2017-06-26T00:00:00,21.8,60.9,4.3,13.5,29.9,14.5
2017-06-27T00:00:00,20.4,76.3,8.1,16.5,26.4,7.8
2017-06-28T00:00:00,19.8,76.5,12.4,15.5,25.8,6
2017-06-29T00:00:00,16.7,77.6,2.6,13.8,22.8,6.3
2017-06-30T00:00:00,17.2,61.8,0,13.3,22,9.2
2017-07-01T00:00:00,16.7,63.5,0.3,12.8,21.3,7.3
2017-07-02T00:00:00,15.7,80.6,0.2,13,19.2,1.3
2017-07-03T00:00:00,17.1,72.4,0,12.5,22.7,6.1
2017-07-04T00:00:00,18.4,68.4,0,11.7,25,8.4
2017-07-05T00:00:00,21,62.7,0,10.5,29.2,15
2017-07-06T00:00:00,22.7,59,0.2,12.5,31.3,14
2017-07-07T00:00:00,21.9,67.3,0.7,15.4,29.4,5.6
2017-07-08T00:00:00,22.9,68.2,0,16.4,30.3,8.4
2017-07-09T00:00:00,20.4,78.6,24.6,16.7,27.9,5.7
2017-07-10T00:00:00,20.5,80,6.8,15.4,26.5,4.6
2017-07-11T00:00:00,18.6,75,3.8,14.7,23.6,9.2
2017-07-12T00:00:00,18.3,83.2,3.6,13.3,25.2,3.5
2017-07-13T00:00:00,15.7,65.4,0,9.9,21.6,14.5
2017-07-14T00:00:00,14.9,75.8,9.2,9.7,20.8,3.5
2017-07-15T00:00:00,14.3,74.5,0,11.2,19.6,4.9
2017-07-16T00:00:00,16.7,63.6,0,8.3,23.3,12.9
2017-07-17T00:00:00,19.1,64.7,0,10.6,26,11
2017-07-18T00:00:00,21.6,62,0,11.9,29.3,13.3
2017-07-19T00:00:00,24.2,54.6,0,15,32,12.7
2017-07-20T00:00:00,21,65,0.3,14.2,27.5,8.1
2017-07-21T00:00:00,21.4,65.8,0,13,28.5,12.9
2017-07-22T00:00:00,21.4,65.5,3.5,15.6,28.6,7.9
2017-07-23T00:00:00,18.7,77.3,0.6,15.7,23,2.5
2017-07-24T00:00:00,15.5,88.2,4.2,11.4,18.1,0.5
2017-07-25T00:00:00,13.2,86.2,22.3,11.2,17.9,2
2017-07-26T00:00:00,13.1,94.4,28.3,12.2,13.9,0
2017-07-27T00:00:00,15.5,87,6,11.5,19,2.5
2017-07-28T00:00:00,17.1,79,0,14,21.1,4
2017-07-29T00:00:00,20,71.3,0,12.4,27.3,13.3
2017-07-30T00:00:00,22,69.7,2.1,14.2,32,10.6
2017-07-31T00:00:00,22.5,67.9,0,15.5,30.4,9.5
2017-08-01T00:00:00,25.3,64,8.5,15.8,33.8,12.6
2017-08-02T00:00:00,23.3,75,0,17.4,30.6,10.8
2017-08-03T00:00:00,23.5,76,7.3,16.9,30.4,6.9
2017-08-04T00:00:00,22.5,76.7,0,18.7,28.3,3.4
2017-08-05T00:00:00,23.4,63.3,0,17.4,29.6,11.2
2017-08-06T00:00:00,17.2,73.8,0,12.1,20.1,0.9
2017-08-07T00:00:00,16.8,74.5,0,9.3,23.3,13.4
2017-08-08T00:00:00,19,75.8,19.7,10.9,28.6,9.1
2017-08-09T00:00:00,19,78.2,0,15.5,23.1,5.1
2017-08-10T00:00:00,14.9,88.2,13.1,11.4,17.4,0
2017-08-11T00:00:00,12.6,92.6,1.5,11.2,14.1,0
2017-08-12T00:00:00,14.7,82.9,1,10.5,18.5,0.7
2017-08-13T00:00:00,16.8,80.3,1,10.8,23.4,6.9
2017-08-14T00:00:00,18.7,72.6,0,11.4,25.6,13.9
2017-08-15T00:00:00,21.5,65.5,28.6,11.8,30.5,12.3
2017-08-16T00:00:00,19.4,81.5,0,15.7,24.5,7.1
2017-08-17T00:00:00,20.6,77.8,0,13.3,27.6,10.2
2017-08-18T00:00:00,21.5,76.5,26.8,14.8,29.3,12.2
2017-08-19T00:00:00,16.2,83.5,10.2,12.3,19.9,4.3
2017-08-20T00:00:00,14.8,72.7,0,9.5,20.3,9.7
2017-08-21T00:00:00,14.1,71.8,0,8.4,20,6.9
2017-08-22T00:00:00,14,72.4,0,6.5,21.2,10.7
2017-08-23T00:00:00,16,74.4,0,8.1,24.2,11.4
2017-08-24T00:00:00,19.8,73.9,0,11.8,27.4,11
2017-08-25T00:00:00,20.5,75.5,0.1,11.8,28.7,11.9
2017-08-26T00:00:00,22.3,72.3,0,15.1,30.4,11.3
2017-08-27T00:00:00,19.3,84.5,1.2,14.8,25.4,4.1
2017-08-28T00:00:00,18.6,84.1,0,13.7,25.5,7.8
2017-08-29T00:00:00,18.3,79.9,0,12.5,25.4,10.3
2017-08-30T00:00:00,20.1,77.1,0.1,10.7,29.2,11.6
2017-08-31T00:00:00,18.3,86.4,15.5,13.9,24.2,3.8
2017-09-01T00:00:00,13.3,94.5,18.5,11.6,15.1,0
2017-09-02T00:00:00,11.4,90,4.1,10.3,13.7,0
2017-09-03T00:00:00,11.6,84.1,2.1,7.1,16.5,4.3
2017-09-04T00:00:00,11.9,80.2,0,5.6,19.2,11.2
2017-09-05T00:00:00,15.5,85.7,0.1,8,21.6,3
2017-09-06T00:00:00,17.3,75.5,0.4,13,22.3,5.2
2017-09-07T00:00:00,13.4,74.4,0,9.2,17.3,5.5
2017-09-08T00:00:00,13.1,80.3,0,7.1,19.5,9.5
2017-09-09T00:00:00,12.7,86.1,4.6,8,18.8,1.7
2017-09-10T00:00:00,11.6,87.9,0.5,7.6,15.8,0.9
2017-09-11T00:00:00,12.7,78.2,0,6,18.8,5.3
2017-09-12T00:00:00,11.3,83,2.4,8.6,14.2,1.3
2017-09-13T00:00:00,14.3,72.4,0.3,8,18.9,1
2017-09-14T00:00:00,12.9,75.1,3.2,8.8,18.9,2.8
2017-09-15T00:00:00,10.8,75.8,0.4,6,16.2,7.4
2017-09-16T00:00:00,9.4,90.3,1.1,4.9,12.7,0.5
2017-09-17T00:00:00,9.4,85.4,0.3,5.2,15.2,4.5
2017-09-18T00:00:00,9.4,83.5,0.1,4.7,14.2,4.9
2017-09-19T00:00:00,9.3,84.9,0.2,5.1,12.6,0
2017-09-20T00:00:00,9.9,87.2,0.3,7.1,13.9,2
2017-09-21T00:00:00,10,82.2,0,4.4,16.8,9.2
2017-09-22T00:00:00,9.2,86.3,0,3.4,17.4,4.9
2017-09-23T00:00:00,11.8,84.4,0,6,19.6,6.2
2017-09-24T00:00:00,11.7,81.9,0,6.1,18.8,7.9
2017-09-25T00:00:00,10.4,83,0,3.9,17.6,8.8
2017-09-26T00:00:00,10.6,90.4,0,4.9,18.1,6
2017-09-27T00:00:00,12.7,85.9,0,6.4,20.5,6.5
2017-09-28T00:00:00,13,86.5,0,7,20.4,5.6
2017-09-29T00:00:00,14.4,85.8,0.3,8.7,20.7,4.9
2017-09-30T00:00:00,14.8,86.8,12.2,11.9,19.3,2
2017-10-01T00:00:00,11.2,91.2,1.9,7.6,13.9,0.4
2017-10-02T00:00:00,12.4,87,4.3,5,18.5,3.7
2017-10-03T00:00:00,11.6,88.7,6.8,5.1,15.6,4.3
2017-10-04T00:00:00,9.7,85,0,3.6,15,8.2
2017-10-05T00:00:00,13.6,67.8,4.1,8,19.9,8.3
2017-10-06T00:00:00,8.4,83,1.4,6.6,11.2,4.2
2017-10-07T00:00:00,9.5,76.8,1.5,7.2,12,1.4
2017-10-08T00:00:00,9.4,85.6,5.8,7.4,11.1,0
2017-10-09T00:00:00,9.9,88.4,0.6,8.5,11.7,0.2
2017-10-10T00:00:00,10.7,83.4,0,8,13.7,1.6
2017-10-11T00:00:00,11.7,81.4,0,6.3,17.9,9.5
2017-10-12T00:00:00,11.2,85.8,0,4.4,17.4,4.2
2017-10-13T00:00:00,11.3,84.8,0,5.9,17.8,9.6
2017-10-14T00:00:00,11,86.3,0,4.3,19.9,10.4
2017-10-15T00:00:00,11.6,86.8,0,4.7,20,10.2
2017-10-16T00:00:00,12.5,82.1,0,5,23.6,10.3
2017-10-17T00:00:00,11.7,84.7,0,4.3,21.4,9.7
2017-10-18T00:00:00,11.1,84.7,0.2,4.3,21.3,9.5
2017-10-19T00:00:00,10.5,86.7,0.1,3,18.4,9.8
2017-10-20T00:00:00,12.9,76.1,2.2,5.2,21.9,7.2
2017-10-21T00:00:00,13.5,87,5.7,9.1,18.7,2.7
2017-10-22T00:00:00,8.9,83.5,3.6,6.2,11.3,0.3
2017-10-23T00:00:00,7.6,84.7,0,6.2,9.4,0.4
2017-10-24T00:00:00,8.8,87.2,0,5.5,13.9,2
2017-10-25T00:00:00,10.4,84.7,0,5.2,16.9,4.7
2017-10-26T00:00:00,11.7,90.6,0,7.8,17.6,6.7
2017-10-27T00:00:00,9.7,84.8,3.3,6.8,12.6,2.7
2017-10-28T00:00:00,7.3,78.2,4.6,4.6,9.3,1.3
2017-10-29T00:00:00,7.4,76.1,4.6,2.7,9.7,2.5
2017-10-30T00:00:00,3.9,85.5,0.3,0.9,6.8,1.1
2017-10-31T00:00:00,2.6,87.1,0,-1.8,8.2,5.7
2017-11-01T00:00:00,4.9,87.5,0,1.4,8.9,0.3
2017-11-02T00:00:00,8,82.2,0,1.7,13.7,4.7
2017-11-03T00:00:00,8.1,89.5,0,3.2,12.3,1.7
2017-11-04T00:00:00,6.2,94.4,0,1.8,13.9,3
2017-11-05T00:00:00,6.2,93.3,14.5,2.9,10.3,1.4
2017-11-06T00:00:00,4.8,93.9,2.5,3.8,5.5,0
2017-11-07T00:00:00,6.2,90.4,0,4.9,7.8,0
2017-11-08T00:00:00,5,92.3,0.8,1.3,6.7,2.2
2017-11-09T00:00:00,5.9,92.3,0,4.7,7.4,0
2017-11-10T00:00:00,5.7,86.7,3.7,4.9,6.9,0
2017-11-11T00:00:00,5.7,89.8,12.4,3.5,7.9,0
2017-11-12T00:00:00,4.7,92.8,16.4,1.6,9.8,0
2017-11-13T00:00:00,2.1,89.3,0.3,-1.7,4.6,1.2
2017-11-14T00:00:00,-1.1,99.3,0,-3.4,0.7,0
2017-11-15T00:00:00,-0.8,98.2,0,-1.5,0,0
2017-11-16T00:00:00,0.1,94.9,0,-1.1,0.8,0
2017-11-17T00:00:00,1.1,91.6,0.2,-0.1,3,0
2017-11-18T00:00:00,2.6,87.5,3,0.3,4.7,0
2017-11-19T00:00:00,2.6,84.4,0.3,0.5,4.4,2.1
2017-11-20T00:00:00,2.5,82.7,0.7,1.2,4.2,0.5
2017-11-21T00:00:00,6.7,80.3,1.1,4,9.8,0
2017-11-22T00:00:00,6.5,76.7,0,0.3,14.2,8.1
2017-11-23T00:00:00,4.4,81,0,-2.2,12.4,6.4
2017-11-24T00:00:00,8,72.8,0,2.4,14,6.3
2017-11-25T00:00:00,5,89.3,3.4,2.4,8.2,0.5
2017-11-26T00:00:00,0.9,87.2,2,-0.8,2.5,0.9
2017-11-27T00:00:00,1.9,77.4,0,-0.2,4.1,3.3
2017-11-28T00:00:00,4.1,78.2,0.2,2.8,5.5,0.6
2017-11-29T00:00:00,2.5,90.1,0.4,0.5,4.6,0
2017-11-30T00:00:00,0.1,91.6,1.6,-2.4,1.6,0.1
2017-12-01T00:00:00,-1.3,90.1,0,-4.6,2.2,3.7
2017-12-02T00:00:00,-1.7,85.3,0,-3.6,-0.8,0.4
2017-12-03T00:00:00,-1.6,77.9,2.2,-2.4,-0.8,0
2017-12-04T00:00:00,0.2,92.7,1.5,-1.7,1.8,0
2017-12-05T00:00:00,2.4,86.8,0.1,1.3,3.9,0
2017-12-06T00:00:00,1.4,83.8,0,-0.1,2.6,0
2017-12-07T00:00:00,1,80.8,1.5,-2.3,7.7,4.7
2017-12-08T00:00:00,2.4,83.8,2.7,-2.1,6.3,0
2017-12-09T00:00:00,-1.7,77.2,0,-3.3,-0.5,1.8
2017-12-10T00:00:00,-1.6,79.2,6.3,-7.2,5.4,2
2017-12-11T00:00:00,2.6,84.2,3.4,0.9,4.7,0
2017-12-12T00:00:00,2.3,83,0,-1,5,0
2017-12-13T00:00:00,0.5,76.8,3.7,-3.9,4.9,6.6
2017-12-14T00:00:00,3.4,77.8,5.6,1.3,6.4,4.1
2017-12-15T00:00:00,2.5,80.6,0,-1.1,5.6,5
2017-12-16T00:00:00,0.4,91,2.8,-1.4,2.2,0.1
2017-12-17T00:00:00,-0.3,91.1,0.3,-1.4,0.4,0.1
2017-12-18T00:00:00,-0.9,84.9,0,-2.2,1.1,0.3
2017-12-19T00:00:00,-0.6,91.1,0.1,-2.8,1.4,0.7
2017-12-20T00:00:00,0.8,94.5,0.1,-0.2,1.8,0
2017-12-21T00:00:00,2.2,94.7,5,0.5,3.8,0
2017-12-22T00:00:00,4.7,97.2,1,3.6,5.7,0
2017-12-23T00:00:00,5.8,91.8,0,4.3,7.3,0
2017-12-24T00:00:00,3.5,90.1,0,1.6,5,0.2
2017-12-25T00:00:00,-0.6,96.4,0,-3.3,1.6,1.3
2017-12-26T00:00:00,-0.2,89.9,0,-4.8,8.3,6.5
2017-12-27T00:00:00,-0.2,91.2,5.1,-3,1.9,0.8
2017-12-28T00:00:00,0.5,93.2,2.5,-1.2,1.1,0
2017-12-29T00:00:00,-1.4,78,5.8,-3.1,1.7,5.3
2017-12-30T00:00:00,3.7,89.3,3.9,-1.5,9.9,0
2017-12-31T00:00:00,8.8,75.2,0,1.6,12,3.8
2018-01-01T00:00:00,4.7,75.21,0.3,1,7.3,2.25
2018-01-02T00:00:00,3.7,80.92,3.3,0.7,6.6,0.233
2018-01-03T00:00:00,4.8,82.13,7.6,1.3,13.1,0.117
2018-01-04T00:00:00,6.1,88.38,24.4,3.9,11.2,0
2018-01-05T00:00:00,8.4,84.08,5.5,3.7,11.2,0.933
2018-01-06T00:00:00,6.1,94.13,0,2.6,9.8,7.017
2018-01-07T00:00:00,3.4,97.75,0,1.3,5.9,0
2018-01-08T00:00:00,5,90.38,0,4,6,0
2018-01-09T00:00:00,4.9,86.75,0,-0.1,13,2.183
2018-01-10T00:00:00,2.7,93.92,0,-0.5,8.2,5.067
2018-01-11T00:00:00,1.7,97.5,0,0.7,3.1,0
2018-01-12T00:00:00,2.5,87.42,0,1.7,4.1,0.717
2018-01-13T00:00:00,1.6,87.13,0,-0.3,2.9,0
2018-01-14T00:00:00,0,87.5,0,-0.7,1.2,0
2018-01-15T00:00:00,-0.1,89.04,1.3,-3.3,3.5,2.383
2018-01-16T00:00:00,4.5,79.75,9.3,0.3,8.1,0.467
2018-01-17T00:00:00,1.1,84.67,1.9,-0.2,2.8,2.1
2018-01-18T00:00:00,3.9,81.63,5.2,0.2,8.2,1.75
2018-01-19T00:00:00,2.5,82.25,3.4,0.2,4.4,2.6
2018-01-20T00:00:00,1.2,88.63,7,0.1,2.7,1.65
2018-01-21T00:00:00,-0.4,90.17,3.4,-5.3,1,0.667
2018-01-22T00:00:00,0.4,96.04,7.4,-4,4.4,0
2018-01-23T00:00:00,3.3,87.83,0,-0.1,5,0
2018-01-24T00:00:00,4.7,79.63,0,0,12.1,6.617
2018-01-25T00:00:00,4.4,80.71,0,-0.8,12.5,5.633
2018-01-26T00:00:00,2.9,88.58,0,0.4,7.3,4.533
2018-01-27T00:00:00,3.1,93.42,0,1.4,4.7,0
2018-01-28T00:00:00,6.2,79.38,0.3,3,8.8,0.317
2018-01-29T00:00:00,6.7,82.08,0,3,10.7,4.617
2018-01-30T00:00:00,4.6,90.5,1.2,-0.9,7.4,0.05
2018-01-31T00:00:00,6.6,74.92,1,2.8,11.1,5.633
2018-02-01T00:00:00,2.8,89.67,5,-0.2,7,0
2018-02-02T00:00:00,1.2,78.21,0.1,-1,3.9,4.283
2018-02-03T00:00:00,0.6,84.25,0.2,-1,2.2,0.017
2018-02-04T00:00:00,-0.7,90.38,0.3,-3.3,1.8,1.283
2018-02-05T00:00:00,-1.1,81.29,0,-3.2,1.5,7.083
2018-02-06T00:00:00,-1.6,77.58,0,-3.6,1.8,6.05
2018-02-07T00:00:00,-2.1,89.38,4.9,-3,-1,0
2018-02-08T00:00:00,-1.5,91.71,0.4,-2.7,-0.3,0
2018-02-09T00:00:00,-1.3,86.46,0,-3,0.7,0
2018-02-10T00:00:00,-0.8,86.33,0,-4.1,1.7,0
2018-02-11T00:00:00,-0.1,87.13,1.2,-5.6,2.9,2.233
2018-02-12T00:00:00,0.1,82,0,-4,2.1,4.217
2018-02-13T00:00:00,-2.4,78.33,0,-6.4,1.1,6.683
2018-02-14T00:00:00,-3.7,81.42,0,-8,1,8.7
2018-02-15T00:00:00,-2.8,85.71,7.1,-6.6,0.3,0.217
2018-02-16T00:00:00,1.7,97.63,1.2,-0.2,3.9,0
2018-02-17T00:00:00,-0.6,97.33,9.2,-1.9,1,0
2018-02-18T00:00:00,-1.1,89.58,0,-3.9,0.7,0.35
2018-02-19T00:00:00,-3.8,87.25,0,-7.1,-2.3,0
2018-02-20T00:00:00,-3.1,89.5,0.5,-4.3,-1,0
2018-02-21T00:00:00,-2.3,81.92,0,-5.4,1,8.283
2018-02-22T00:00:00,-2.8,75.25,0,-4.4,-0.8,0.4
2018-02-23T00:00:00,-2.7,73.71,0,-4.1,-0.7,0
2018-02-24T00:00:00,-3.4,60.25,0,-7.7,0.1,9.383
2018-02-25T00:00:00,-8,55.83,0,-10.8,-4.9,10.367
2018-02-26T00:00:00,-10.7,61.5,0,-13.7,-8.5,4.3
2018-02-27T00:00:00,-11,65.75,0,-13.7,-7.8,4.95
2018-02-28T00:00:00,-10.9,67,0,-14.4,-7.8,9.517
2018-03-01T00:00:00,-8.1,64.58,0,-11.3,-3.9,3.367
2018-03-02T00:00:00,-5.9,74.71,0.3,-9.5,-2,3.617
2018-03-03T00:00:00,-1.4,87,0.3,-5.2,1.6,2.017
2018-03-04T00:00:00,1.7,82.88,0,-2.5,7,9.333
2018-03-05T00:00:00,2.3,81.17,0,-1.7,6.5,5.95
2018-03-06T00:00:00,0.6,86.29,0.1,-1.2,3.4,0
2018-03-07T00:00:00,4.8,77.67,0,2.2,9.1,3.033
2018-03-08T00:00:00,5.3,64.88,0,2,9.9,7.55
2018-03-09T00:00:00,6.3,70.29,0,0.7,11.7,0.6
2018-03-10T00:00:00,7.9,79.58,0.6,1.8,13.3,0
2018-03-11T00:00:00,8.7,77.04,6.8,2.9,15.1,2.267
2018-03-12T00:00:00,8.7,81.25,1.2,5.3,12.1,1.9
2018-03-13T00:00:00,7.3,71.79,1,4.1,10.7,5.917
2018-03-14T00:00:00,4.3,85.17,0.2,1.1,7.9,2.683
2018-03-15T00:00:00,4.9,82.29,0.8,-0.3,10.6,4.733
2018-03-16T00:00:00,6.5,83.75,1.5,0.4,10.6,4.1
2018-03-17T00:00:00,1.1,93.25,3.8,-1.6,3.8,0
2018-03-18T00:00:00,-3.1,82.04,0.5,-4.8,-1.2,0
2018-03-19T00:00:00,-4.6,84.79,0.7,-5.2,-3.5,0
2018-03-20T00:00:00,-2.7,68.29,0.6,-6.5,1.2,8.067
2018-03-21T00:00:00,-1.5,71.67,0,-5.6,3.3,4.417
2018-03-22T00:00:00,-1.4,77.46,0.7,-6.9,4.2,7.067
2018-03-23T00:00:00,1.8,89.42,0.1,-0.1,5.3,0.267
2018-03-24T00:00:00,2.7,79.58,0,-1.5,7.8,8.45
2018-03-25T00:00:00,3.8,71.79,0,-3.3,12.2,11.6
2018-03-26T00:00:00,4.5,74.17,0.7,-0.7,8.7,0.95
2018-03-27T00:00:00,4.9,74.46,2,2.3,9.1,6.383
2018-03-28T00:00:00,8,83.29,6.7,3.5,11.6,0.95
2018-03-29T00:00:00,6.3,71.96,0,1,9.9,4.233
2018-03-30T00:00:00,6.5,79.46,0.1,-1.4,12.8,5.567
2018-03-31T00:00:00,6.2,80.17,1.5,3.9,9.2,0.317
2018-04-01T00:00:00,5.3,77.92,1,3.7,8.6,2.417
2018-04-02T00:00:00,7.5,64.21,0,0.2,14.5,10.717
2018-04-03T00:00:00,13.1,57.21,0,6.2,20.1,7.983
2018-04-04T00:00:00,13.2,57.42,0,6,22.3,9.667
2018-04-05T00:00:00,9.1,68.33,2.2,3.1,14.7,7
2018-04-06T00:00:00,6.7,67.58,0,-0.8,12.4,12.633
2018-04-07T00:00:00,10.4,57.88,0,0.5,18.8,12.767
2018-04-08T00:00:00,11.8,64.17,0,3.2,19.6,12.25
